,time,Hs,Hz,Tz,Ts,water_level
124,2022-10-08 02:15:21.923292,0.11113449893662522,0.07154345256919167,9.062923854103369,11.622838715821846,1.2599913858547258
125,2022-10-08 02:30:25.729125,0.10395769196097873,0.068794322681735,9.258509297188185,10.87280940651831,1.2560848602771222
126,2022-10-08 02:45:29.534958,0.1090326359851177,0.06705747019687572,9.164232514532554,11.824087048014857,1.2759125202750217
127,2022-10-08 03:00:33.340791,0.10529536842220408,0.07157607734558441,9.500135396080157,11.344273955360462,1.3037737279794284
128,2022-10-08 03:15:37.146624,0.1002928825360869,0.06477708912207042,7.8555791945847115,9.84366472811227,1.355259024250033
129,2022-10-08 03:30:40.952457,0.11425906866555875,0.07333812549639013,6.852932753840376,9.085988945221619,1.4197191457600353
130,2022-10-08 03:45:44.758290,0.12555963622720942,0.08100775100788349,6.6335251390644405,8.546210884735398,1.4933010108069902
131,2022-10-08 04:00:48.564123,0.1461820400798455,0.09205632769224602,6.767414037650087,8.863614625282958,1.582048507944052
132,2022-10-08 04:15:52.369956,0.1482941383157587,0.09517640491378826,5.785644632953637,7.766767062178026,1.6888403819544797
133,2022-10-08 04:30:56.175789,0.16409177402081834,0.10696373202682567,5.613886105180082,7.366893154987788,1.811650416633977
134,2022-10-08 04:45:59.981622,0.18395676257394838,0.1201192323007022,5.556888492440681,7.644414309783753,1.9340974243091784
135,2022-10-08 05:01:03.787455,0.2029585601804237,0.13443066939363923,5.697016387113303,7.277397998860115,2.0702777644981825
136,2022-10-08 05:16:07.593288,0.2124426543445947,0.13875353658175293,5.374450217135495,7.229789107281797,2.195827295068722
137,2022-10-08 05:31:11.399121,0.23429871228392948,0.15068221839096244,5.353113473776598,7.177761571083985,2.3297261506298237
138,2022-10-08 05:46:15.204954,0.24939384021280528,0.16190834974722523,5.5916724272905185,7.0369972301309724,2.4540229358202477
139,2022-10-08 06:01:19.010787,0.2417183585674361,0.1530315707626113,5.413175971549513,6.858734211206053,2.574558982415668
140,2022-10-08 06:16:22.816620,0.22382675860802564,0.1474445437025505,5.339150705356994,6.770607032837339,2.6899438232177895
141,2022-10-08 06:31:26.622453,0.24576118257779905,0.16206355168424685,5.404409172366404,6.772510702258385,2.807213681453597
142,2022-10-08 06:46:30.428286,0.2329682791511563,0.1475597009194864,5.474204007537054,7.014098980442422,2.9103707815110527
143,2022-10-08 07:01:34.234119,0.25484672873953373,0.1630698736086368,5.630996886001587,7.229182629686613,3.0096885470036017
144,2022-10-08 07:16:38.039952,0.24669215679107973,0.16049409037969833,5.612674860604923,7.139694863829007,3.0910665791909993
145,2022-10-08 07:31:41.845785,0.24229556115758624,0.15347215750783477,5.620924992569243,7.336428012257147,3.157649086027171
146,2022-10-08 07:46:45.651618,0.2313672943523511,0.15865946559140678,5.628286142925949,7.099294720303208,3.205814702298238
147,2022-10-08 08:01:49.457451,0.22697458379671434,0.14238870252876412,5.491903342721667,7.367520039827464,3.238122760664224
148,2022-10-08 08:16:53.263284,0.23191402044684248,0.14963931296118885,5.817134302104909,7.5629019542777,3.2574376456723875
149,2022-10-08 08:31:57.069117,0.23227453590301658,0.14888068510702096,5.862319834766274,7.585106854416117,3.2511351202334136
150,2022-10-08 08:47:00.874950,0.22866856456516743,0.14866678099071376,6.016052073498622,7.917328019567109,3.222766667563887
